line,character,dialogue,sentiment,entities
336,HAN,I'm going to shut down everything but the emergency power  systems.,-0.5382690768106515,[]
337,THREEPIO,"Sir, I'm almost afraid to ask, but...does that include  shutting me down, too?",-0.30890247162579865,[]
338,HAN,"No, I need you to talk to the Falcon, find out what's wrong with  the hyperdrive.",-0.10256591464308484,['Falcon']
339,THREEPIO,"Sir, it's quite possible this asteroid is not entirely  stable.",-0.5462457509212535,[]
340,HAN,"Not entirely stable? I'm glad you're here to tell us these  things.  Chewie, take the professor in the back and plug him into the hyperdrive.",0.026948138823723156,['Chewie']
341,THREEPIO,"Oh! Sometimes I just don't understand human behavior. After  all, I'm only trying to do my job in the most...",-0.037708128191659585,[]
342,LEIA,Let go.,-0.1492295193061397,[]
343,HAN,Sshh!,-0.6054566019351197,[]
344,LEIA,"Let go, please.",0.0199984106557225,[]
345,HAN,Don't get excited.,-0.4215832741358758,[]
346,LEIA,"Captain, being held by you isn't quite enough to get me excited.",-0.32924913775905007,[]
347,HAN,"Sorry, sweetheart. We haven't got time for anything else.",-0.05963398625499461,[]
348,LUKE,Ready for some power? Okay. Let's see now. Put that in there.  There you go.,-0.12115467057999729,[]
349,LUKE,Now all I have to do is find this Yoda...if he even  exists.,-0.28114476135390154,['Yoda']
350,LUKE,Still...there's something familiar about this place. I feel  like...I don't know...,-0.0902220859442584,[]
351,STRANGE VOICE,Feel like what?,0.11813372582003678,[]
352,LUKE,Like we're being watched!,-0.042945026885665705,[]
353,CREATURE,Away with your weapon! I mean you no harm.,0.16565081712077268,[]
354,CREATURE,"I am wondering, why are you here?",0.15986751349535444,[]
355,LUKE,I'm looking for someone.,0.6039477342828243,[]
356,CREATURE,"Looking? Found someone, you have, I would say, hmmm?",-0.1797709925217552,[]
357,LUKE,Right.,0.3595990282834034,[]
358,CREATURE,"Help you I can. Yes, mmmm.",-0.04634904089270209,[]
359,LUKE,I don't think so. I'm looking for a great warrior.,0.4136437854967263,[]
360,CREATURE,Ahhh! A great warrior.  Wars not  make one great.,0.028310869819152984,[]
361,LUKE,Put that down. Hey! That's my dinner.,-0.014693623191478045,[]
362,CREATURE,"How you get so big, eating food of this kind?",0.1421779005152195,[]
363,LUKE,"Listen, friend, we didn't mean to land in that puddle, and if we  could get our ship out, we would, but we can't, so why don't you just...",-0.2748019081420059,[]
364,CREATURE,"Aww, cannot get your ship out?",-0.15533052880485365,[]
365,LUKE,"Hey, you could have broken this. Don't do that. Ohhh...you're  making a mess. Hey, give me that!",-0.23394881606205198,[]
366,CREATURE,Mine! Or I will help you not.,-0.14186990232473318,[]
367,LUKE,I don't want your help. I want my lamp back. I'll need it to get  out of this slimy mudhole.,-0.1446169929369452,[]
368,CREATURE,Mudhole? Slimy? My home this is.,-0.7871367440528174,[]
369,CREATURE,"Ah, ah, ah!",-0.03114158807061096,[]
370,LUKE,"Oh, Artoo, let him have it.",-0.3404672846925745,['Artoo']
371,CREATURE,Mine! Mine!,0.03927184675093587,[]
372,LUKE,Artoo!,-0.7102047170654575,['Artoo']
373,CREATURE,Mine!,0.03927183669233569,[]
374,CREATURE,Mine!,0.03927183669233569,[]
375,LUKE,"Now will you move along, little fella? We're got a lot  of work to do.",-0.29343647923175986,[]
376,CREATURE,"No! No, no! Stay and help you, I will.  Find your  friend, hmm?",-0.014321240948794056,[]
377,LUKE,"I'm not looking for a friend, I'm looking for a Jedi Master.",0.6088155234085333,[]
378,CREATURE,Oohhh. Jedi Master. Yoda. You seek Yoda.,-0.16916860354463958,"['Jedi Master', 'Yoda', 'Yoda']"
379,LUKE,You know him?,0.42239861851555394,[]
380,CREATURE,"Mmm. Take you to him, I will.  Yes, yes. But now, we  must eat. Come. Good food. Come.",-0.08898035664944759,[]
381,CREATURE,"Come, come.",-0.03593612377378008,[]
382,LUKE,"Stay here and watch after the camp, Artoo.",-0.21744852622192523,['Artoo']
383,THREEPIO,"Oh, where is Artoo when I need him?",-0.3281220669346643,['Artoo']
384,THREEPIO,"Sir, I don't know where your ship learned to communicate,  but it has the most peculiar dialect. I believe, sir, it says that the power coupling on the negative axis has been polarized. I'm afraid you'll have to replace it.",-0.2582322604147742,[]
385,HAN,"Well, of course I'll have to replace it.",0.017772026447388845,[]
386,HAN,Here! And Chewie...,0.4002272909432074,['Chewie']
387,HAN,...I think we'd better replace the negative power  coupling.,-0.2760327308394337,[]
388,HAN,"Hey, Your Worship, I'm only trying to help.",-0.09380785900752397,[]
389,LEIA,Would you please stop calling me that?,-0.30529425733871696,[]
390,HAN,"Sure, Leia.",0.0542038529709461,['Leia']
391,LEIA,"Oh, you make it so difficult sometimes.",-0.41217028906813313,[]
392,HAN,"I do, I really do. You could be a little nicer, though.  Come on, admit it. Sometimes you think I'm all right.",0.12453146394032766,[]
393,LEIA,Occasionally  maybe...when you aren't  acting like a scoundrel.,-0.19064530854221862,[]
394,HAN,Scoundrel? Scoundrel? I like the sound of that.,0.04152896922791238,[]
395,LEIA,Stop that.,-0.4457815458628229,[]
396,HAN,Stop what?,-0.5620502913207202,[]
397,LEIA,Stop that! My hands are dirty.,-0.18327867789029484,[]
398,HAN,"My hands are dirty, too. What are you afraid of?",-0.1308761709867814,[]
399,LEIA,Afraid?,-0.8781743659002386,[]
400,HAN,You're trembling.,-0.16188415150430613,[]
401,LEIA,I'm not trembling.,-0.26321599397720674,[]
402,HAN,You like me because I'm a scoundrel. There aren't enough  scoundrels in your life.,0.3127638394556691,[]
403,LEIA,I happen to like nice men.,0.30193415031705073,[]
404,HAN,I'm a nice man.,0.639175436255883,[]
405,LEIA,"No, you're not. You're...",0.22825071046216627,[]
406,THREEPIO,"Sir, sir! I've isolated the reverse power flux coupling.",-0.4694676347373725,[]
407,HAN,Thank you. Thank you very much.,0.7556753566003485,[]
408,THREEPIO,"Oh, you're perfectly welcome, sir.",0.4018537533466304,[]
409,NEEDA,"...and that, Lord Vader, was the last time they  appeared in any of our scopes. Considering the amount of damage we've sustained, they must have been destroyed.",-0.3772992463063525,['Vader']
410,VADER,"No, Captain, they're alive. I want every ship available to  sweep the asteroid field until they are found.",-0.3891294558878864,[]
411,PIETT,Lord Vader.,-0.7573601704224382,[]
412,VADER,"Yes, Admiral, what is it?",-0.09234791814578713,[]
413,PIETT,The Emperor commands you make contact with him.,0.08710545286762894,[]
414,VADER,Move the ship out of the asteroid field so that we can send a  clear transmission.,-0.470735911844411,[]
415,PIETT,"Yes, my lord.",-0.04446227508667899,[]
416,VADER,"What is thy bidding, my master?",-0.14352736820466894,[]
417,EMPEROR,There is a great disturbance in the Force.,-0.34217078064282713,['Force']
418,VADER,I have felt it.,-0.37352760041687283,[]
419,EMPEROR,We have a new enemy -- Luke Skywalker.,-0.07922832109108069,['Luke Skywalker']
420,VADER,"Yes, my master.",0.22991219134736673,[]
421,EMPEROR,He could destroy us.,-0.5990087951007119,[]
422,VADER,He's just a boy. Obi-Wan can no longer help him.,-0.33549136180073824,['Obi-Wan']
423,EMPEROR,The Force is strong with him. The son of Skywalker must not  become a Jedi.,0.053628999837981306,"['Force', 'Skywalker', 'Jedi']"
424,VADER,"If he could be turned, he would become a powerful ally.",-0.35964619165468625,[]
425,EMPEROR,Yes. Yes. He would be a great asset. Can it be done?,-0.2449350282751055,[]
426,VADER,"He will join us or die, my master.",-0.1836847463900162,[]
427,LUKE,"Look, I'm sure it's delicious. I just don't understand why we  can't see Yoda now.",0.08396872202910566,['Yoda']
428,CREATURE,"Patience! For the Jedi it is time to eat as well. Eat, eat.  Hot. Good food, hm? Good, hmm?",0.0,['Jedi']
429,LUKE,How far away is Yoda? Will it take us long to get there?,-0.6311651677844294,['Yoda']
430,CREATURE,"Not far. Yoda not far. Patience. Soon you will be with him.   Rootleaf, I cook. Why wish you become Jedi? Hm?",-0.1834345207022121,"['Yoda', 'Rootleaf', 'Jedi']"
431,LUKE,"Mostly because of my father, I guess.",0.2910905402084185,[]
432,CREATURE,"Ah, your father. Powerful Jedi was he, powerful Jedi, mmm.",0.07729805702132442,"['Jedi', 'Jedi']"
433,LUKE,"Oh, come on. How could you know my father? You  don't even know who I am.  Oh, I don't even know what I'm doing here. We're wasting our time.",0.12919357645658724,[]
434,CREATURE,I cannot teach him. The boy has no patience.,-0.16506885884607558,[]
435,BEN,He will learn patience.,-0.28910547230609684,[]
436,YODA,"Hmmm. Much anger in him, like his father.",-0.24286854879708608,[]
437,BEN,Was I any different when you taught me?,0.18389363225916022,[]
438,YODA,Hah. He is not ready.,-0.32236194167666543,[]
439,LUKE,"Yoda! I am ready. I...Ben! I can be a Jedi. Ben, tell him I'm  ready.",0.29631168083493664,"['Yoda', 'Ben', 'Ben']"
440,YODA,"Ready, are you? What know you of ready? For eight hundred years  have I trained Jedi. My own counsel will I keep on who is to be trained! A Jedi must have the deepest commitment, the most serious mind.  This one a long time have I watched. Never his mind on where he was. Hmm? What he was doing. Hmph. Adventure. Heh! Excitement. Heh! A Jedi craves not these things.  You are reckless!",-0.06468964843454827,"['eight hundred years', 'Jedi', 'Jedi', 'Jedi']"
441,BEN,"So was I, if you'll remember.",0.3474484745946851,[]
442,YODA,"He is too old. Yes, too old to begin the training.",-0.4437751127728071,[]
443,LUKE,But I've learned so much.,0.0,[]
444,YODA,Will he finished what he begins?,-0.41242537743743624,[]
445,LUKE,I won't fail you -- I'm not afraid.,-0.13948090666519763,[]
446,YODA,"Oh, you will be. You will be.",-0.09772146394737291,[]
447,THREEPIO,"Sir, if I may venture an opinion...",0.05845521773635709,[]
448,HAN,"I'm not really interested in your opinion, Threepio.",0.32112531567249936,['Threepio']
449,LEIA,There's something out there.,-0.5896097553110522,[]
450,HAN,Where?,-0.7187350195095825,[]
451,LEIA,"Outside, in the cave.",-0.6537661586674075,[]
452,THREEPIO,There it is. Listen! Listen!,-0.3725376237970932,[]
453,HAN,I'm going out there.,-0.09151530729057344,[]
454,LEIA,Are you crazy?!,-0.12645443642132204,[]
455,HAN,I just got this bucket back together. I'm not going to let  something tear it apart.,-0.2836148310596347,[]
456,LEIA,Then I'm going with you.,0.4891955323102566,[]
457,THREEPIO,"I think it might be better if I stay here and guard the  ship.  Oh, no.",-0.07596751946058244,[]
458,LEIA,This ground sure feels strange. It doesn't feel like rock at  all.,-0.4878814943724563,[]
459,HAN,There's an awful lot of moisture in here.,-0.5386495849251702,[]
460,LEIA,I don't know. I have a bad feeling about this.,-0.07454362021641181,[]
461,HAN,Yeah.,0.011727218413370766,[]
462,HAN,Watch out!,0.14715304033803744,[]
463,HAN,"Yeah, that's what I thought. Mynock. Chewie, check the rest of  the ship, make sure there aren't any more attached. They're chewing on the power cables.",-0.061290087976872076,['Chewie']
464,LEIA,Mynocks?,-0.7879266752954914,[]
465,HAN,Go on inside. We'll clean them off if there are any more.,-0.16366979744655663,[]
466,THREEPIO,Ohhh! Go away! Go away! Beastly thing. Shoo! Shoo!,-0.5127598887967324,['Shoo']
467,HAN,Wait a minute...,0.17338864857030045,[]
468,HAN,"All right, Chewie, let's get out of here!",0.3221513298914631,['Chewie']
469,LEIA,The Empire is still out there. I don't think it's wise to...,-0.3305033299045439,['Empire']
470,HAN,No time to discuss this as a committee.,-0.5992446860437781,[]
471,LEIA,I am not a committee!,-0.17139326556694834,[]
472,LEIA,You can't make the jump to light-speed in this asteroid field...,-0.48103378564606425,[]
473,HAN,"Sit down, sweetheart. We're taking off!",-0.17536461640268786,[]
474,THREEPIO,Look!,0.48229282258406103,[]
475,HAN,"I see it, I see it.",0.3449031762694248,[]
476,THREEPIO,We're doomed!,-0.5629983267348644,[]
477,LEIA,The cave is collapsing.,-0.8976322625866684,[]
478,HAN,This is no cave.,-0.8575118260692929,[]
479,LEIA,What?,-0.15693002845187842,[]
480,YODA,"Run! Yes. A Jedi's strength flows from the Force. But beware of  the dark side. Anger...fear...aggression. The dark side of the Force are they. Easily they flow, quick to join you in a fight. If once you start down the dark path, forever will it dominate your destiny, consume you it will, as it did Obi-Wan's apprentice.",-0.3767435330053932,"['Jedi', 'Force', 'Force', ""Obi-Wan's""]"
481,LUKE,Vader. Is the dark side stronger?,-0.6260462248866072,['Vader']
482,YODA,"No...no...no. Quicker, easier, more seductive.",-0.5313050237939427,[]
483,LUKE,But how am I to know the good side from the bad?,0.14808235288090255,[]
484,YODA,"You will know. When you are calm, at peace. Passive. A Jedi uses  the Force for knowledge and defense, never for attack.",0.08521443854596233,['Jedi']
485,LUKE,But tell me why I can't...,0.40406438423889934,[]
486,YODA,"No, no, there is no why. Nothing more will I  teach you today. Clear your mind of questions. Mmm. Mmmmmm.",-0.32891084251160385,['today']
487,LUKE,There's something not right here.,-0.3304723548022306,[]
488,LUKE,"I feel cold, death.",-0.3820522832505302,[]
489,YODA,That place...is strong with the dark side of the Force. A domain  of evil it is. In you must go.,-0.12672981017893625,['Force']
490,LUKE,What's in there?,-0.3221704371239418,[]
491,YODA,Only what you take with you.,0.7279444870019105,[]
492,YODA,Your weapons...you will not need them.,0.23131643515480071,[]
493,PIETT,Bounty hunters. We don't need that scum.,-0.2854282082731632,[]
494,FIRST CONTROLLER,"Yes, sir.",0.13560309275436833,[]
495,PIETT,Those Rebels won't escape us.,-0.5935042342859449,['Rebels']
496,SECOND CONTROLLER,"Sir, we have a priority signal from the Star  Destroyer Avenger.",-0.2896103940876291,['the Star  Destroyer Avenger']
497,PIETT,Right.,0.3595990282834034,[]
498,VADER,"...there will be a substantial reward for the one who finds  the Millennium Falcon. You are free to use any methods necessary, but I want them alive. No disintegrations.",-0.1261034633149154,['the Millennium Falcon']
499,BOBA FETT,As you wish.,0.5588104656011867,[]
500,PIETT,"Lord Vader! My lord, we have them.",-0.3203096674076682,[]
501,THREEPIO,"Oh, thank goodness we're coming out of the asteroid field.",-0.1256400048356523,[]
502,HAN,Let's get out of here. Ready for light-speed? One...two...three!,0.10442543358559342,"['One', 'two']"
503,HAN,It's not fair!,-0.3233150631140447,[]
504,HAN,The transfer circuits are working. It's not my fault!,-0.44192410253738523,[]
505,LEIA,No light-speed?,-0.7902019882420248,[]
506,HAN,It's not my fault.,-0.4902885671897188,[]
507,THREEPIO,"Sir, we just lost the main rear deflector shield. One more  direct hit on the back quarter and we're done for.",-0.16231323932385022,"['One', 'the back quarter']"
508,HAN,Turn her around.,-0.5064487543645808,[]
509,HAN,I said turn her around! I'm going to put all power in the front  shield.,-0.07513209541456112,[]
510,LEIA,You're going to attack them?!,-0.22673290401348267,[]
511,THREEPIO,"Sir, the odds of surviving a direct assault on an Imperial  Star Destroyer...",0.11637690324664107,['Imperial  Star Destroyer']
512,LEIA,Shut up!,-0.8378733123238795,[]
513,NEEDA,They're moving to attack position. Shields up!,-0.5143121239611919,[]
514,NEEDA,"Track them,. They may come around for another pass.",-0.42559099544872203,[]
515,TRACKING OFFICER,"Captain Needa, the ship no longer appears on our  scopes.",-0.3761256409490956,['Needa']
516,NEEDA,They can't have disappeared. No ship that small has a cloaking  device.,-0.5799477171474672,[]
517,TRACKING OFFICER,"Well, there's no trace of them, sir.",-0.3027102607371901,[]
518,COMMUNICATIONS OFFICER,"Captain, Lord Vader demands an update on the  pursuit.",-0.2290407909659684,['Vader']
519,NEEDA,"Get a shuttle ready. I shall assume full  responsibility for losing them, and apologize to Lord Vader. Meanwhile, continue to scan the area.",-0.33447966179801547,[]
520,COMMUNICATIONS OFFICER,"Yes, Captain Needa.",-0.29159309365602226,[]
521,YODA,Use the Force. Yes...,0.1743730714277938,[]
522,YODA,Now...the stone. Feel it.,-0.47940749376495173,[]
523,YODA,Concentrate!,-0.1221775025887668,[]
524,LUKE,"Oh, no. We'll never get it out now.",-0.37901879598514854,[]
525,YODA,So certain are you. Always with you it cannot be done. Hear you  nothing that I say?,0.0,[]
526,LUKE,"Master, moving stones around is one thing. This is totally  different.",-0.42588553094862314,['one']
527,YODA,No! No different! Only different in your mind. You must unlearn  what you have learned.,-0.10150118020825416,[]
528,LUKE,"All right, I'll give it a try.",0.5041879298436753,[]
529,YODA,No! Try not. Do. Or do not. There is no try.,-0.5565216750277557,[]
530,LUKE,I can't. It's too big.,-0.2095011218724998,[]
531,YODA,"Size matters not. Look at me. Judge me by my size, do you? Hm?  Mmmm.",-0.20060569144654905,[]
532,YODA,"And well you should not. For my ally in the Force. And a  powerful ally it is. Life creates it, makes it grow. It's energy surrounds us and binds us. Luminous beings are we......not this crude matter.  You must feel the Force around you.  Here, between you...me...the tree...the rock...everywhere! Yes, even between this land and that ship!",-0.20689051867364916,"['Force', 'Force']"
533,LUKE,You want the impossible.,0.2510202648802482,[]
534,LUKE,I don't...I don't believe it.,0.10004534149766697,[]
535,YODA,That is why you fail.,0.0318274617340486,[]
536,VADER,"Apology accepted, Captain Needa.",-0.5954058378609284,['Needa']
537,PIETT,"Lord Vader, our ships have completed their scan of the area and  found nothing. If the Millennium Falcon went into light-speed, it'll be on the other side of the galaxy by now.",-0.31697358244381446,['the Millennium Falcon']
538,VADER,Alert all commands. Calculate every possible destination along  their last know trajectory.,-0.2521454057376078,[]
539,PIETT,"Yes, my lord. We'll find them.",0.10847569555689196,[]
540,VADER,"Don't fail me again, Admiral.",-0.306426662215062,[]
541,PIETT,Alert all commands. Deploy the fleet.,-0.08765993816618889,[]
542,THREEPIO,"Captain Solo, this time you have gone too far.  No, I will not be quiet, Chewbacca. Why doesn't anyone listen to me?",-0.386049701471054,"['Solo', 'Chewbacca']"
543,HAN,The fleet is beginning to break up. Go back and stand  by the manual release for the landing claw.,-0.2696431149594296,[]
544,THREEPIO,I really don't see how thats going to help. Surrender is a  perfectly acceptable alternative in extreme circumstances. The Empire may be gracious enough...,-0.1619679232040354,['Empire']
545,HAN,Thank you.,0.8774150472677329,[]
546,LEIA,What did you have in mind for your next move?,0.11866301342410535,[]
547,HAN,"Well, if they follow standard Imperial procedure, they'll dump  their garbage before they go to light-speed, then we just float away.",-0.5455924285134974,['Imperial']
548,LEIA,With the rest of the garbage. Then what?,-0.032861820041454326,[]
549,HAN,Then we've got to find a safe port somewhere around here. Got any  ideas?,-0.4325508428706826,[]
550,LEIA,No. Where are we?,-0.6908491574850615,[]
551,HAN,The Anoat system.,-0.3111044520782136,['Anoat']
552,LEIA,Anoat system. There's not much there.,-0.5665634073360379,['Anoat']
553,HAN,"No. Well, wait. This is interesting. Lando.",-0.15739955763104407,['Lando']
554,LEIA,Lando system?,-0.7076256452581808,['Lando']
555,HAN,"Lando's not a system, he's a man. Lando Calrissian. He's a card  player, gambler, scoundrel. You'd like him.",0.08434428845337627,"['Lando', 'Lando Calrissian']"
556,LEIA,Thanks.,0.6865490039029605,[]
557,HAN,"Bespin. It's pretty far, but I think we can make it.",-0.34312127299562545,['Bespin']
558,LEIA,A mining colony?,-0.912876998462002,[]
559,HAN,"Yeah, a Tibanna gas mine. Lando conned somebody out of it. We go  back a long way, Lando and me.",-0.27666554563487233,"['Lando', 'Lando']"
560,LEIA,Can you trust him?,0.17452327598651207,[]
561,HAN,"No. But he has no love for the Empire, I can tell you that.",0.0944212696563016,[]
562,HAN,"Here we go, Chewie. Stand by. Detach!",-0.16639158198450965,['Chewie']
563,LEIA,"You do have your moments. Not many, but you have them.",0.1396220290937069,[]
564,YODA,"Concentrate...feel the Force flow. Yes. Good. Calm, yes. Through  the Force, things you will see. Other places. The future...the past. Old friends long gone.",-0.17289659798719126,[]
565,LUKE,Han! Leia!,0.24332284378707025,"['Han', 'Leia']"
566,YODA,"Hmm. Control, control. You must learn control.",-0.28530302602504287,['Control']
567,LUKE,I saw...I saw a city in the clouds.,-0.2528550595030663,[]
568,YODA,Mmm. Friends you have there.,-0.1494144672419817,[]
569,LUKE,They were in pain.,-0.6248802625718641,[]
570,YODA,It is the future you see.,0.22591581458904164,[]
571,LUKE,Future? Will they die?,-0.6623391171972928,[]
572,YODA,Difficult to see. Always in motion is the future.,-0.27876770130112116,[]
573,LUKE,I've got to go to them.,-0.17000752728595958,[]
574,YODA,"Decide you must how to serve them best. If you leave now, help  them you could. But you would destroy all for which they have fought and suffered.",-0.07193005460257385,[]
575,HAN,"No, I don't have a landing permit. I'm trying  to reach Lando Calrissian.",-0.4612833751086285,['Lando Calrissian']
576,HAN,Whoa! Wait a minute! Let me explain.,-0.0792089791499857,['a minute']
577,INTERCOM VOICE,You will not deviate from your present course.,-0.056221137120271436,[]
578,THREEPIO,"Rather touchy, aren't they?",-0.7110118186140915,[]
579,LEIA,I thought you knew this person.,0.4803320378832938,[]
580,HAN,"Well, that was a long time ago. I'm sure he's  forgotten about that.",-0.15929938748611483,[]
581,INTERCOM VOICE,Permission granted to land on Platform  Three-two-seven.,-0.5065879040774257,[]
582,HAN,Thank you.,0.8774150472677329,[]
583,HAN,"There's nothing to worry about. We go way back, Lando and me.",-0.33368460292102786,['Lando']
584,LEIA,Who's worried?,-0.6206885069609474,[]
585,THREEPIO,Oh. No one to meet us.,-0.2620136099864121,[]
586,LEIA,I don't like this.,0.07338173873689069,[]
587,HAN,"Well, what would you like?",0.267724395203337,[]
588,THREEPIO,"Well, they did let us land.",-0.4438634666227359,[]
589,HAN,"Look, don't worry. Everything's going to be fine. Trust me.",-0.1568334752046887,[]
590,HAN,"See? My friend.  Keep your eyes open, okay?",0.07354065542463228,[]
591,LANDO,"Why, you slimy, double-crossing, no-good swindler! You've got a  lot of guts coming here, after what you pulled.",-0.04811277616825582,[]
592,LANDO,"How you doing, you old pirate? So good to see you! I  never thought I'd catch up with you again. Where you been?",0.16736742996412146,[]
593,THREEPIO,"Well, he seems very friendly.",-0.06757159799409607,[]
594,LEIA,Yes...very friendly.,0.14508285725447423,[]
595,LANDO,What are you doing here?,0.08342452011757251,[]
596,HAN,Ahh...repairs. I thought you could  help me out.,-0.38077061588531813,[]
597,LANDO,What have you done to my ship?,0.04299719635488852,[]
598,HAN,"Your ship? Hey, remember, you lost her to me fair and square.",0.0,[]
599,LANDO,Hello. What have we here? Welcome. I'm Lando Calrissian. I'm  the administrator of this facility. and who might you be?,-0.06651437210061761,['Lando Calrissian']
600,LEIA,Leia.,-0.5371504574791273,['Leia']
601,LANDO,"Welcome, Leia.",-0.14432868390731368,['Leia']
602,HAN,"All right, all right, you old smoothie.",0.5086411413898977,[]
603,THREEPIO,"Hello, sir. I am See-Threepio, human-cyborg relations. My  facilities are at your...",0.0,[]
604,THREEPIO,"Well, really!",0.4016679643192034,[]
605,LANDO,What's wrong with the Falcon?,0.022943100916194226,['Falcon']
606,HAN,Hyperdrive.,-0.7421328864237571,[]
607,LANDO,I'll get my people to work on it.,0.18353138516248757,[]
608,HAN,Good.,0.717195708489142,[]
609,LANDO,"You know, that ship saved my life quite a few times. She's the  fastest hunk of junk in the galaxy.",0.0737264121682657,[]
610,HAN,How's the gas mine? Is it paying off for you?,-0.27397221867314325,[]
611,LANDO,"Oh, not as well as I'd like. We're a small outpost and not very  self-sufficient. And I've had supply problems of every kind. I've had labor difficulties... What's so funny?",-0.14616543295275242,[]
612,HAN,"You. Listen to you -- you sound like a businessman, a responsible  leader. Who'd have thought that, huh?",0.011740394243836105,[]
613,LANDO,"You know, seeing you sure brings back a few things.",0.48259146048618495,[]
614,HAN,Yeah.,0.011727218413370766,[]
615,LANDO,"Yeah, I'm responsible these days. It's the  price you pay for being successful.",0.253613074172776,['these days']
616,THREEPIO,Oh! Nice to see a familiar face.,-0.03840171749163557,[]
617,SECOND THREEPIO,E chu ta!,-0.2613395208247109,['E chu ta']
618,THREEPIO,How rude!,-0.5307972571724122,[]
619,THREEPIO,That sounds like an R2 unit in there. I wonder if...,0.02071974166494428,['R2']
620,THREEPIO,"Hello? How interesting. Oh, my.",-0.08526628743166476,[]
621,MAN,Who are you?,0.10638487199462632,[]
622,THREEPIO,"Oh, I'm terribly sorry. I...I didn't mean to intrude. No,  no, please don't get up. No!",-0.40496452070674027,[]
623,YODA,Luke! You must complete the training.,0.39765451637745497,['Luke']
624,LUKE,I can't keep the vision out of my head. They're my friends. I've  got to help them.,0.05586168298464944,[]
625,YODA,You must not go!,0.014267467996549765,[]
626,LUKE,But Han and Leia will die if I don't.,0.0,"['Han', 'Leia']"
627,BEN,You don't know that.,0.2960517176658193,[]
628,BEN,Even Yoda cannot see their fate.,-0.408593142255959,['Yoda']
629,LUKE,But I can help them! I feel the Force!,0.2949621708420369,['Force']
630,BEN,"But you cannot control it. This is a dangerous time for you, when  you will be tempted by the dark side of the Force.",-0.10945684568799274,['Force']
631,YODA,"Yes, yes. To Obi-Wan you listen. The cave. Remember your failure  at the cave!",-0.3299231981597366,['Obi-Wan']
632,LUKE,"But I've learned so much since then. Master Yoda, I promise to  return and finish what I've begun. You have my word.",-0.05324196871147624,['Yoda']
633,BEN,It is you and your abilities the Emperor wants. that is why your  friends are made to suffer.,-0.0795489930661819,[]
634,LUKE,And that is why I have to go.,-0.0589758988882878,[]
635,BEN,"Luke, I don't want to lose you to the Emperor the way I lost  Vader.",-0.16888926780985614,['Luke']
636,LUKE,You won't.,-0.05496365245618273,[]
637,YODA,"Stopped they must be. On this depends. Only a fully trained Jedi  Knight with the Force as his ally will conquer Vader and his Emperor. If you end your training now, if you choose the quick and easy path, as Vader did, you will become an agent of evil.",-0.013742596745822455,"['Jedi  Knight', 'Vader', 'Vader']"
638,BEN,Patience.,-0.20008292337603084,[]
639,LUKE,And sacrifice Han and Leia?,-0.049824536325626445,"['Han', 'Leia']"
640,YODA,If you honor what they fight for...yes!,0.4922411844996195,[]
641,BEN,"If you choose to face Vader, you will do it alone. I cannot  interfere.",-0.2248277524533493,['Vader']
642,LUKE,"I understand.  Artoo, fire up the  converters.",-0.5872721898356041,['Artoo']
643,BEN,"Luke, don't give in to hate -- that leads to the dark side.",-0.3808863118391568,['Luke']
644,YODA,Strong is Vader. Mind what you have learned. Save you it can.,-0.10378593880921327,['Vader']
645,LUKE,I will. And I'll return. I promise.,0.27352722718132916,[]
646,YODA,"Told you, I did. Reckless is he. Now matters are worse.",-0.325165729888087,[]
647,BEN,That boy is our last hope.,0.07149854598047356,[]
648,YODA,No. There is another.,-0.5342597841269492,[]
649,HAN,The ship is almost finished. Two or Three more things and we're  in great shape.,-0.08008419748247442,"['Two', 'Three']"
650,LEIA,The sooner the better. Something's wrong here. No one has seen  or knows anything about Threepio. He's been gone too long to have gotten lost.,-0.5879674369284269,['Threepio']
651,HAN,Relax. I'll talk to Lando and see what I can find out.,0.18803662576641988,['Lando']
652,LEIA,I don't trust Lando.,-0.017516121373710947,['Lando']
653,HAN,"Well, I don't trust him, either. But he is my friend. Besides,  we'll soon be gone.",-0.014963992935096426,[]
654,LEIA,"And then you're as good as gone, aren't you?",0.10464567129488467,[]
655,LEIA,What happened?,-0.2768659930853159,[]
656,HAN,Where? Found him in a junk pile?,-0.7044479717262118,[]
657,LEIA,"Oh, what a mess. Chewie, do you think you can repair him?",-0.0693894399322359,['Chewie']
658,HAN,Lando's got people who can fix him.,-0.43017510068510534,['Lando']
659,LEIA,"No, thanks.",0.05485338596705902,[]
660,LANDO,I'm sorry. Am I interrupting anything?,-0.18578805095113826,[]
661,LEIA,Not really.,-0.294508424164454,[]
662,LANDO,You look absolutely beautiful. You truly belong here with us  among the clouds.,0.16292968239186356,[]
663,LEIA,Thank you.,0.8774150472677329,[]
664,LANDO,Will you join me for a little refreshment?,0.020710575811448972,[]
665,LANDO,"Everyone's invited, of course.",0.22364642457612316,[]
666,LANDO,Having trouble with you droid?,0.19145764690373301,[]
667,HAN,No. No problem. Why?,-0.6923544246254942,[]
668,LANDO,"So you see, since we're a small operation, we don't fall into  the...uh...jurisdiction of the Empire.",-0.20136220765364232,['Empire']
669,LEIA,So you're part of the mining guild then?,-0.17913652211016862,[]
670,LANDO,"No, not actually. Our operation is small enough not to be  noticed...which is advantageous for everybody since our customers are anxious to avoid attracting attention to themselves.",-0.5219849764662363,[]
